Conference,Year,Title,DOI,Abstract,AuthorNames-Deduped,Award
EuroVis,2012,"Semi-Supervised Dimensionality Reduction based on Partial Least Squares for Visual Analysis of High Dimensional Data",10.1111/j.1467-8659.2012.03126.x,,Jose Gustavo Paiva;William Robson Schwartz;Hélio Pedrini;Rosane Minghim,
EuroVis,2012,"Procedural Texture Synthesis for Zoom-Independent Visualization of Multivariate Data",10.1111/j.1467-8659.2012.03127.x,,Rostislav Khlebnikov;Bernhard Kainz;Markus Steinberger;Marc Streit;Dieter Schmalstieg,
EuroVis,2012,"Tracing Tuples Across Dimensions: A Comparison of Scatterplots and Parallel Coordinate Plots",10.1111/j.1467-8659.2012.03129.x,,Xiaole Kuang;Haimo Zhang;Shengdong Zhao;Michael J. McGuffin,
EuroVis,2011,"Curve Density Estimates",10.1111/j.1467-8659.2011.01912.x,,Ove Daae Lampe;Helwig Hauser,
EuroVis,2011,"Visual Coherence for Large-Scale Line-Plot Visualizations",10.1111/j.1467-8659.2011.01913.x,,Philipp Muigg;Markus Hadwiger;Helmut Doleisch;M. Eduard Gröller,
EuroVis,2011,"Progressive Splatting of Continuous Scatterplots and Parallel Coordinates",10.1111/j.1467-8659.2011.01914.x,,Julian Heinrich;Sven Bachthaler;Daniel Weiskopf,
EuroVis,2011,"Topology-based Visualization of Transformation Pathways in Complex Chemical Systems",10.1111/j.1467-8659.2011.01915.x,,Kenes Beketayev;Gunther H. Weber;Maciej Haranczyk;Peer-Timo Bremer;Mario Hlawitschka;Bernd Hamann,
EuroVis,2011,"Interactive Exploration of Protein Cavities",10.1111/j.1467-8659.2011.01916.x,,Michael Krone;Martin Falk;Sascha Rehm;Jürgen Pleiss;Thomas Ertl,
EuroVis,2011,"Illustrative Molecular Visualization with Continuous Abstraction",10.1111/j.1467-8659.2011.01917.x,,Matthew van der Zwan;Wouter Lueks;Henk Bekker;Tobias Isenberg 0001,
EuroVis,2011,"A Visual Analytics Approach for Peak-Preserving Prediction of Large Seasonal Time Series",10.1111/j.1467-8659.2011.01918.x,,Ming C. Hao;Halldór Janetzko;Sebastian Mittelstädt;W. Hill;Umeshwar Dayal;Daniel A. Keim;Manish Marwah;Ratnesh K. Sharma,
EuroVis,2011,"Visual Exploration of Time-Series Data with Shape Space Projections",10.1111/j.1467-8659.2011.01919.x,,Matthew O. Ward;Zhenyu Guo,
EuroVis,2011,"Interactive Visual Analysis of Temporal Cluster Structures",10.1111/j.1467-8659.2011.01920.x,,Cagatay Turkay;Július Parulek;Nathalie Reuter;Helwig Hauser,
EuroVis,2011,"PaperVis: Literature Review Made Easy",10.1111/j.1467-8659.2011.01921.x,,Jia-Kai Chou;Chuan-Kai Yang,
EuroVis,2011,"Exploring Collections of Tagged Text for Literary Scholarship",10.1111/j.1467-8659.2011.01922.x,,Michael Correll;Michael Witmore;Michael Gleicher,
EuroVis,2011,"Semantic-Preserving Word Clouds by Seam Carving",10.1111/j.1467-8659.2011.01923.x,,Yingcai Wu;Thomas Provan;Furu Wei;Shixia Liu;Kwan-Liu Ma,
EuroVis,2011,"Efficient Parallel Vectors Feature Extraction from Higher-Order Data",10.1111/j.1467-8659.2011.01924.x,,Christian Azambuja Pagot;Daniel K. Osmari;Filip Sadlo;Daniel Weiskopf;Thomas Ertl;João Comba,
EuroVis,2011,"Lagrangian Coherent Structures with Guaranteed Material Separation",10.1111/j.1467-8659.2011.01925.x,,Tobias Germer;Mathias Otto;Ronald Peikert;Holger Theisel,
EuroVis,2011,"Energy-scale Aware Feature Extraction for Flow Visualization",10.1111/j.1467-8659.2011.01926.x,,Armin Pobitzer;M. Tutkun;Øyvind Andreassen;Raphael Fuchs;Ronald Peikert;Helwig Hauser,
EuroVis,2011,"Visual Reconstructability as a Quality Metric for Flow Visualization",10.1111/j.1467-8659.2011.01927.x,,Heike Jänicke;Thomas Weidner;David H. S. Chung;Robert S. Laramee;Peter Townsend;Min Chen 0001,
EuroVis,2011,"A User Study of Visualization Effectiveness Using EEG and Cognitive Load",10.1111/j.1467-8659.2011.01928.x,,Erik W. Anderson;Kristin C. Potter;Laura E. Matzen;Jason F. Shepherd;Gilbert Preston;Cláudio T. Silva,
EuroVis,2011,"Evaluation of the Visibility of Vessel Movement Features in Trajectory Visualizations",10.1111/j.1467-8659.2011.01929.x,,Niels Willems;Huub van de Wetering;Jarke J. van Wijk,
EuroVis,2011,"Perceptual Evaluation of Ghosted View Techniques for the Exploration of Vascular Structures and Embedded Flow",10.1111/j.1467-8659.2011.01930.x,,Alexandra Baer;Rocco Gasteiger;Douglas W. Cunningham;Bernhard Preim,
EuroVis,2011,"An Evaluation of Visualization Techniques to Illustrate Statistical Deformation Models",10.1111/j.1467-8659.2011.01931.x,,Jesus J. Caban;Penny Rheingans;Terry S. Yoo,
EuroVis,2011,"Complete Tensor Field Topology on 2D Triangulated Manifolds embedded in 3D",10.1111/j.1467-8659.2011.01932.x,,Cornelia Auer;Ingrid Hotz,
EuroVis,2011,"Topological Features in 2D Symmetric Higher-Order Tensor Fields",10.1111/j.1467-8659.2011.01933.x,,Thomas Schultz 0001,
EuroVis,2011,"Stable Morse Decompositions for Piecewise Constant Vector Fields on Surfaces",10.1111/j.1467-8659.2011.01934.x,,Andrzej Szymczak,
EuroVis,2011,"Dynamic Insets for Context-Aware Graph Navigation",10.1111/j.1467-8659.2011.01935.x,,Sohaib Ghani;Nathalie Henry Riche;Niklas Elmqvist,
EuroVis,2011,"Visual Boosting in Pixel-based Visualizations",10.1111/j.1467-8659.2011.01936.x,,Daniela Oelke;Halldor Janetzko;Svenja Simon;Klaus Neuhaus;Daniel A. Keim,
EuroVis,2011,"The Undistort Lens",10.1111/j.1467-8659.2011.01937.x,,John Brosz;Sheelagh Carpendale;Miguel A. Nacenta,
EuroVis,2011,"Assisted Descriptor Selection Based on Visual Comparative Data Analysis",10.1111/j.1467-8659.2011.01938.x,,Sebastian Bremm;Tatiana von Landesberger;Jürgen Bernard;Tobias Schreck,
EuroVis,2011,"Visualization of Time-Series Data in Parameter Space for Understanding Facial Dynamics",10.1111/j.1467-8659.2011.01939.x,,Gary K. L. Tam;Hui Fang 0003;Andrew J. Aubrey;Phil W. Grant;Paul L. Rosin;A. David Marshall;Min Chen 0001,
EuroVis,2011,"Uncertainty-Aware Exploration of Continuous Parameter Spaces Using Multivariate Prediction",10.1111/j.1467-8659.2011.01940.x,,Wolfgang Berger;Harald Piringer;Peter Filzmoser;M. Eduard Gröller,
EuroVis,2011,"Structural Decomposition Trees",10.1111/j.1467-8659.2011.01941.x,,Daniel Engel;René Rosenbaum;Bernd Hamann;Hans Hagen,
EuroVis,2011,"Probabilistic Marching Cubes",10.1111/j.1467-8659.2011.01942.x,,Kai Pöthkow;Britta Weber;Hans-Christian Hege,
EuroVis,2011,"Depth of Field Effects for Interactive Direct Volume Rendering",10.1111/j.1467-8659.2011.01943.x,,Mathias Schott;Andre Vincent Pascal Grosset;Tobias Martin;Vincent Pegoraro;Sean T. Smith;Charles D. Hansen,
EuroVis,2011,"Visualizing the Positional and Geometrical Variability of Isosurfaces in Uncertain Scalar Fields",10.1111/j.1467-8659.2011.01944.x,,Tobias Pfaffelmoser;Matthias Reitinger;Rüdiger Westermann,
EuroVis,2011,"Fast Extraction of High-quality Crease Surfaces for Visual Analysis",10.1111/j.1467-8659.2011.01945.x,,Samer S. Barakat;Nathan Andrysco;Xavier Tricoche,
EuroVis,2011,"Flowstrates: An Approach for Visual Exploration of Temporal Origin-Destination Data",10.1111/j.1467-8659.2011.01946.x,,Ilya Boyandin;Enrico Bertini;Peter Bak;Denis Lalanne,
EuroVis,2011,"Temporal Visualization of Boundary-based Geo-information Using Radial Projection",10.1111/j.1467-8659.2011.01947.x,,Yoann Drocourt;Rita Borgo;Kilian Scharrer;Tavi Murray;Suzanne Bevan;Min Chen 0001,
EuroVis,2011,"Visualization and Analysis of Eddies in a Global Ocean Simulation",10.1111/j.1467-8659.2011.01948.x,,Sean Williams;Matthew Hecht;Mark R. Petersen;Richard Strelitz;Mathew Maltrud;James P. Ahrens;Mario Hlawitschka;Bernd Hamann,
EuroVis,2011,"WaveMap: Interactively Discovering Features From Protein Flexibility Matrices Using Wavelet-based Visual Analytics",10.1111/j.1467-8659.2011.01949.x,,Scott Barlowe;Yujie Liu;Jing Yang 0001;Dennis R. Livesay;Donald J. Jacobs;James Mottonen;Deeptak Verma,
EuroVis,2011,"Visualising Errors in Animal Pedigree Genotype Data",10.1111/j.1467-8659.2011.01950.x,,Martin Graham 0001;Jessie B. Kennedy;Trevor Paterson;Andy Law,
EuroVis,2011,"Pathway Preserving Representation of Metabolic Networks",10.1111/j.1467-8659.2011.01951.x,,Antoine Lambert;Jonathan Dubois;Romain Bourqui,
EuroVis,2011,"A Shader Framework for Rapid Prototyping of GPU-Based Volume Rendering",10.1111/j.1467-8659.2011.01952.x,,Christian Rieder;Stephan Palmer;Florian Link;Horst K. Hahn,
EuroVis,2011,"Anatomy-Guided Multi-Level Exploration of Blood Flow in Cerebral Aneurysms",10.1111/j.1467-8659.2011.01953.x,,Mathias Neugebauer;Gábor Janiga;Oliver Beuing;Martin Skalej;Bernhard Preim,
EuroVis,2011,"Prostate Cancer Visualization from MR Imagery and MR Spectroscopy",10.1111/j.1467-8659.2011.01954.x,,Joseph Marino;Arie E. Kaufman,
EuroVis,2011,"Visualizing the Evolution of Community Structures in Dynamic Social Networks",10.1111/j.1467-8659.2011.01955.x,,Khairi Reda;Chayant Tantipathananandh;Andrew E. Johnson 0001;Jason Leigh;Tanya Y. Berger-Wolf,
EuroVis,2011,"ImPrEd: An Improved Force-Directed Algorithm that Prevents Nodes from Crossing Edges",10.1111/j.1467-8659.2011.01956.x,,Paolo Simonetto;Daniel Archambault;David Auber;Romain Bourqui,
EuroVis,2011,"Visual Recommendations for Network Navigation",10.1111/j.1467-8659.2011.01957.x,,Tarik Crnovrsanin;Isaac Liao;Yingcai Wu;Kwan-Liu Ma,
EuroVis,2011,"Piece wise Laplacian-based Projection for Interactive Data Exploration and Organization",10.1111/j.1467-8659.2011.01958.x,,Fernando Vieira Paulovich;Danilo Medeiros Eler;Jorge Poco;Charl P. Botha;Rosane Minghim;Luis Gustavo Nonato,
EuroVis,2011,"A Gradient-Based Comparison Measure for Visual analysis of Multifield Data",10.1111/j.1467-8659.2011.01959.x,,Suthambhara Nagaraj;Vijay Natarajan;Ravi S. Nanjundiah,
EuroVis,2011,"A Framework for Exploring Multidimensional Data with 3D Projections",10.1111/j.1467-8659.2011.01960.x,,Jorge Poco;Ronak Etemadpour;Fernando Vieira Paulovich;Tran Van Long;Paul Rosenthal;Maria Cristina Ferreira de Oliveira;Lars Linsen;Rosane Minghim,
EuroVis,2011,"Visualizing High-Dimensional Structures by Dimension Ordering and Filtering using Subspace Analysis",10.1111/j.1467-8659.2011.01961.x,,Bilkis J. Ferdosi;Jos B. T. M. Roerdink,
EuroVis,2011,"Tablorer - An Interactive Tree Visualization System for Tablet PCs",10.1111/j.1467-8659.2011.01962.x,,Hyunju Shin;GwangHyun Park;JungHyun Han,
EuroVis,2011,"Comparison of Multiple Weighted Hierarchies: Visual Analytics for Microbe Community Profiling",10.1111/j.1467-8659.2011.01963.x,,Kasper Dinkla;Michel A. Westenberg;H. M. Timmerman;Sacha A. F. T. van Hijum;Jarke J. van Wijk,
EuroVis,2011,"In-situ Sampling of a Large-Scale Particle Simulation for Interactive Visualization and Analysis",10.1111/j.1467-8659.2011.01964.x,,Jonathan Woodring;James P. Ahrens;J. Figg;Joanne Wendelberger;Salman Habib;Katrin Heitmann,
EuroVis,2011,"Automatic Registration of Multi-Projector Domes Using a Single Uncalibrated Camera",10.1111/j.1467-8659.2011.01965.x,,Behzad Sajadi;Aditi Majumder,
EuroVis,2010,"Isosurface Similarity Maps",10.1111/j.1467-8659.2009.01689.x,,Stefan Bruckner;Torsten Möller,
EuroVis,2010,"An Exploratory Technique for Coherent Visualization of Time-varying Volume Data",10.1111/j.1467-8659.2009.01690.x,,Anna Tikhonova;Carlos D. Correa;Kwan-Liu Ma,
EuroVis,2010,"Evaluation of Cluster Identification Performance for Different PCP Variants",10.1111/j.1467-8659.2009.01666.x,,Danny Holten;Jarke J. van Wijk,
EuroVis,2010,"Supporting Exploratory Analysis with the Select & Slice Table",10.1111/j.1467-8659.2009.01696.x,,Yedendra Babu Shrinivasan;Jarke J. van Wijk,
EuroVis,2010,"Brushing Moments in Interactive Visual Analysis",10.1111/j.1467-8659.2009.01697.x,,Johannes Kehrer;Peter Filzmoser;Helwig Hauser,
EuroVis,2010,"Visualizing Summary Statistics and Uncertainty",10.1111/j.1467-8659.2009.01677.x,,Kristin Potter;Joe Kniss;Richard F. Riesenfeld;Chris R. Johnson 0001,
EuroVis,2010,"SmallWorlds: Visualizing Social Recommendations",10.1111/j.1467-8659.2009.01679.x,,Brynjar Gretarsson;John O'Donovan;Svetlin Bostandjiev;Christopher Hall 0001;Tobias Höllerer,
EuroVis,2010,"Image-Based Edge Bundles: Simplified Visualization of Large Graphs",10.1111/j.1467-8659.2009.01680.x,,Alexandru C. Telea;Ozan Ersoy,
EuroVis,2010,"Winding Roads: Routing edges into bundles",10.1111/j.1467-8659.2009.01700.x,,Antoine Lambert;Romain Bourqui;David Auber,
EuroVis,2010,"GraphDice: A System for Exploring Multivariate Social Networks",10.1111/j.1467-8659.2009.01687.x,,Anastasia Bezerianos;Fanny Chevalier;Pierre Dragicevic;Niklas Elmqvist;Jean-Daniel Fekete,
EuroVis,2010,"Out-of-Core Simplification and Crack-Free LOD Volume Rendering for Irregular Grids",10.1111/j.1467-8659.2009.01705.x,,Zhiyan Du;Yi-Jen Chiang,
EuroVis,2010,"A Multidirectional Occlusion Shading Model for Direct Volume Rendering",10.1111/j.1467-8659.2009.01695.x,,Veronika Soltészová;Daniel Patel;Stefan Bruckner;Ivan Viola,
EuroVis,2010,"Estimation and Modeling of Actual Numerical Errors in Volume Rendering",10.1111/j.1467-8659.2009.01685.x,,Joel Kronander;Jonas Unger;Torsten Möller;Anders Ynnerman,
EuroVis,2010,"Hardware-Assisted Projected Tetrahedra",10.1111/j.1467-8659.2009.01673.x,,André Maximo;Ricardo Marroquim;Ricardo C. Farias,
EuroVis,2010,"Space-in-Time and Time-in-Space Self-Organizing Maps for Exploring Spatiotemporal Patterns",10.1111/j.1467-8659.2009.01664.x,,Gennady L. Andrienko;Natalia V. Andrienko;Sebastian Bremm;Tobias Schreck;Tatiana von Landesberger;Peter Bak;Daniel A. Keim,
EuroVis,2010,"Alleviating the Modifiable Areal Unit Problem within Probe-Based Geospatial Analyses",10.1111/j.1467-8659.2009.01707.x,,Thomas Butkiewicz;Ross K. Meentemeyer;Douglas A. Shoemaker;Remco Chang;Zachary Wartell;William Ribarsky,
EuroVis,2010,"Real-Time Temporal-Coherent Color Contrast Enhancement for Dichromats",10.1111/j.1467-8659.2009.01701.x,,Gustavo Mello Machado;Manuel M. Oliveira,
EuroVis,2010,"Accelerated Visualization of Dynamic Molecular Surfaces",10.1111/j.1467-8659.2009.01693.x,,Norbert Lindow;Daniel Baum;Steffen Prohaska;Hans-Christian Hege,
EuroVis,2010,"Coherent Culling and Shading for Large Molecular Dynamics Visualization",10.1111/j.1467-8659.2009.01698.x,,Sebastian Grottel;Guido Reina;Carsten Dachsbacher;Thomas Ertl,
EuroVis,2010,"Matrix Trees",10.1111/j.1467-8659.2009.01709.x,,Nathan Andrysco;Xavier Tricoche,
EuroVis,2010,"Dynamic Multi-View Exploration of Shape Spaces",10.1111/j.1467-8659.2009.01668.x,,Stef Busking;Charl P. Botha;Frits H. Post,
EuroVis,2010,"HyperMoVal: Interactive Visual Validation of Regression Models for Real-Time Simulation",10.1111/j.1467-8659.2009.01684.x,,Harald Piringer;Wolfgang Berger;J. Krasser,
EuroVis,2010,"Topological Landscape Ensembles for Visualization of Scalar-Valued Functions",10.1111/j.1467-8659.2009.01706.x,,William Harvey 0001;Yusu Wang 0001,
EuroVis,2010,"Effective Techniques to Visualize Filament-Surface Relationships",10.1111/j.1467-8659.2009.01703.x,,Anja Kuß;M. Gensel;Björn Meyer;Vincent J. Dercksen;Steffen Prohaska,
EuroVis,2010,"Illustrative White Matter Fiber Bundles",10.1111/j.1467-8659.2009.01688.x,,Ron Otten;Anna Vilanova;Huub van de Wetering,
EuroVis,2010,"DTI in Context: Illustrating Brain Fiber Tracts In Situ",10.1111/j.1467-8659.2009.01692.x,,Pjotr Svetachov;Maarten H. Everts;Tobias Isenberg 0001,
EuroVis,2010,"An Interactive Visual Analytics System for Bridge Management",10.1111/j.1467-8659.2009.01708.x,,Xiaoyu Wang 0001;Wenwen Dou;Shen-En Chen;William Ribarsky;Remco Chang,
EuroVis,2010,"Pathline: A Tool For Comparative Functional Genomics",10.1111/j.1467-8659.2009.01710.x,,Miriah D. Meyer;Bang Wong;Mark P. Styczynski;Tamara Munzner;Hanspeter Pfister,
EuroVis,2010,"Video Visualization for Snooker Skill Training",10.1111/j.1467-8659.2009.01670.x,,Markus Höferlin;Edward Grundy;Rita Borgo;Daniel Weiskopf;Min Chen 0001;Iwan W. Griffiths;W. Griffiths,
EuroVis,2010,"Scalable Multi-view Registration for Multi-Projector Displays on Vertically Extruded Surfaces",10.1111/j.1467-8659.2009.01676.x,,Behzad Sajadi;Aditi Majumder,
EuroVis,2010,"Streaming-Enabled Parallel Dataflow Architecture for Multicore Systems",10.1111/j.1467-8659.2009.01704.x,,Huy T. Vo;Daniel K. Osmari;Brian Summa;João Luiz Dihl Comba;Valerio Pascucci;Cláudio T. Silva,
EuroVis,2010,"Topographic Map Visualization from Adaptively Compressed Textures",10.1111/j.1467-8659.2009.01682.x,,Carlos Andújar,
EuroVis,2010,"Visual Support for Interactive Post-Interventional Assessment of Radiofrequency Ablation Therapy",10.1111/j.1467-8659.2009.01665.x,,Christian Rieder;Andreas Weihusen;Christian Schumann;Stephan Zidowitz;Heinz-Otto Peitgen,
EuroVis,2010,"Reusable Visualizations and Animations for Surgery Planning",10.1111/j.1467-8659.2009.01669.x,,Konrad Mühler;Bernhard Preim,
EuroVis,2010,"ProbExplorer: Uncertainty-guided Exploration and Editing of Probabilistic Medical Image Segmentation",10.1111/j.1467-8659.2009.01691.x,,Ahmed Saad;Torsten Möller;Ghassan Hamarneh,
EuroVis,2010,"Visual Analysis of Multi-Joint Kinematic Data",10.1111/j.1467-8659.2009.01681.x,,Peter R. Krekel;Edward R. Valstar;Jurriaan H. De Groot;Frits H. Post;Rob G. H. H. Nelissen;Charl P. Botha,
EuroVis,2010,"An Evaluation of Glyph Perception for Real Symmetric Traceless Tensor Properties",10.1111/j.1467-8659.2009.01711.x,,T. J. Jankun-Kelly;Y. S. Lanka;J. Edward Swan II,
EuroVis,2010,"A Maximum Enhancing Higher-Order Tensor Glyph",10.1111/j.1467-8659.2009.01675.x,,Thomas Schultz 0001;Gordon L. Kindlmann,
EuroVis,2010,"Topology Aware Stream Surfaces",10.1111/j.1467-8659.2009.01672.x,,Dominic Schneider;Wieland Reich;Alexander Wiebel;Gerik Scheuermann,
EuroVis,2010,"Toward a Lagrangian Vector Field Topology",10.1111/j.1467-8659.2009.01686.x,,Raphael Fuchs;Jan Kemmler;Benjamin Schindler;Jürgen Waser;Filip Sadlo;Helwig Hauser;Ronald Peikert,
EuroVis,2010,"The Readability of Path-Preserving Clusterings of Graphs",10.1111/j.1467-8659.2009.01683.x,,Daniel Archambault;Helen C. Purchase;Bruno Pinaud,
EuroVis,2010,"A Salience-based Quality Metric for Visualization",10.1111/j.1467-8659.2009.01667.x,,Heike Jänicke;Min Chen 0001,
EuroVis,2010,"Understanding Interactive Legends: a Comparative Evaluation with Standard Widgets",10.1111/j.1467-8659.2009.01678.x,,Nathalie Henry Riche;Bongshin Lee;Catherine Plaisant,
EuroVis,2010,"The Perception of Correlation in Scatterplots",10.1111/j.1467-8659.2009.01694.x,,Ronald A. Rensink;Gideon Baldridge,
EuroVis,2010,"Non-iterative Second-order Approximation of Signed Distance Functions for Any Isosurface Representation",10.1111/j.1467-8659.2009.01699.x,,Vladimir Molchanov;Paul Rosenthal;Lars Linsen,
EuroVis,2010,"Topology-based Smoothing of 2D Scalar Fields with C1-Continuity",10.1111/j.1467-8659.2009.01702.x,,Tino Weinkauf;Yotam I. Gingold;Olga Sorkine,
EuroVis,2010,"Multi-layer Depth Peeling by Single-Pass Rasterisation for Faster Isosurface Raytracing on GPUs",10.1111/j.1467-8659.2009.01674.x,,Baoquan Liu;Gordon Clapworthy;Feng Dong 0005,
EuroVis,2010,"Visualization and Analysis-Oriented Reconstruction of Material Interfaces",10.1111/j.1467-8659.2009.01671.x,,Jeremy S. Meredith;Hank Childs,
EuroVis,2009,"Interactive Visualization of Function Fields by Range-Space Segmentation",10.1111/j.1467-8659.2009.01480.x,,John C. Anderson;Luke J. Gosink;Mark A. Duchaineau;Kenneth I. Joy,
EuroVis,2009,"Lifted Domain Coloring",10.1111/j.1467-8659.2009.01479.x,,Konstantin Poelke;Konrad Polthier,
EuroVis,2009,"Efficient and Adaptive Rendering of 2-D Continuous Scatterplots",10.1111/j.1467-8659.2009.01478.x,,Sven Bachthaler;Daniel Weiskopf,
EuroVis,2009,"Illuminated 3D Scatterplots",10.1111/j.1467-8659.2009.01477.x,,Harald Sanftmann;Daniel Weiskopf,
EuroVis,2009,"Splatting the Lines in Parallel Coordinates",10.1111/j.1467-8659.2009.01476.x,,Hong Zhou 0004;Weiwei Cui;Huamin Qu;Yingcai Wu;Xiaoru Yuan;Wei Zhuo 0001,
EuroVis,2009,"iPCA: An Interactive System for PCA-based Visual Analytics",10.1111/j.1467-8659.2009.01475.x,,Dong Hyun Jeong;Caroline Ziemkiewicz;Brian D. Fisher;William Ribarsky;Remco Chang,
EuroVis,2009,"Instant Volume Visualization using Maximum Intensity Difference Accumulation",10.1111/j.1467-8659.2009.01474.x,,Stefan Bruckner;M. Eduard Gröller,
EuroVis,2009,"Bivariate Transfer Functions on Unstructured Grids",10.1111/j.1467-8659.2009.01473.x,,Yuyan Song;Wei Chen 0001;Ross Maciejewski;Kelly P. Gaither;David S. Ebert,
EuroVis,2009,"Semi-Automatic Time-Series Transfer Functions via Temporal Clustering and Sequencing",10.1111/j.1467-8659.2009.01472.x,,Jonathan Woodring;Han-Wei Shen,
EuroVis,2009,"Direct Visualization of Deformation in Volumes",10.1111/j.1467-8659.2009.01471.x,,Stef Busking;Charl P. Botha;Frits H. Post,
EuroVis,2009,"The Gödel Engine - An interactive approach to visualization in general relativity",10.1111/j.1467-8659.2009.01470.x,,Frank Grave;Thomas Müller 0005;Carsten Dachsbacher;Günter Wunner,
EuroVis,2009,"Visualisation of Sensor Data from Animal Movement",10.1111/j.1467-8659.2009.01469.x,,Edward Grundy;Mark W. Jones;Robert S. Laramee;Rory P. Wilson;Emily L. C. Shepard,
EuroVis,2009,"MultiClusterTree: Interactive Visual Exploration of Hierarchical Clusters in Multidimensional Multivariate Data",10.1111/j.1467-8659.2009.01468.x,,Tran Van Long;Lars Linsen,
EuroVis,2009,"Selecting good views of high-dimensional data using class consistency",10.1111/j.1467-8659.2009.01467.x,,Mike Sips;Boris Neubert;John P. Lewis;Pat Hanrahan,
EuroVis,2009,"Accelerating Volume Raycasting using Proxy Spheres",10.1111/j.1467-8659.2009.01466.x,,Baoquan Liu;Gordon Clapworthy;Feng Dong 0005,
EuroVis,2009,"Fused Multi-Volume DVR using Binary Space Partitioning",10.1111/j.1467-8659.2009.01465.x,,Stefan Lindholm;Patric Ljung;Markus Hadwiger;Anders Ynnerman,
EuroVis,2009,"A Directional Occlusion Shading Model for Interactive Direct Volume Rendering",10.1111/j.1467-8659.2009.01464.x,,Mathias Schott;Vincent Pegoraro;Charles D. Hansen;Kevin Boulanger;Kadi Bouatouch,
EuroVis,2009,"Hierarchical Vortex Regions in Swirling Flow",10.1111/j.1467-8659.2009.01463.x,,Christoph Petz;Jens Kasten;Steffen Prohaska;Hans-Christian Hege,
EuroVis,2009,"Smooth Stream Surfaces of Fourth Order Precision",10.1111/j.1467-8659.2009.01462.x,,Dominic Schneider;Alexander Wiebel;Gerik Scheuermann,
EuroVis,2009,"Volume Deformations in Grid-Less Flow Simulations",10.1111/j.1467-8659.2009.01461.x,,Harald Obermaier;Martin Hering-Bertram;Jörg Kuhnert;Hans Hagen,
EuroVis,2009,"Context-aware Volume Modeling of Skeletal Muscles",10.1111/j.1467-8659.2009.01460.x,,Zhicheng Yan;Wei Chen 0001;Aidong Lu;David S. Ebert,
EuroVis,2009,"Map Displays for the Analysis of Scalar Data on Cerebral Aneurysm Surfaces",10.1111/j.1467-8659.2009.01459.x,,Mathias Neugebauer;Rocco Gasteiger;Oliver Beuing;Volker Diehl;Martin Skalej;Bernhard Preim,
EuroVis,2009,"Visual Analysis of Brain Activity from fMRI Data",10.1111/j.1467-8659.2009.01458.x,,Firdaus Janoos;Boonthanome Nouanesengsy;Raghu Machiraju;Han-Wei Shen;Steffen Sammet;Michael V. Knopp;István Ákos Mórocz,
EuroVis,2009,"Preconceptions and Individual Differences in Understanding Visual Metaphors",10.1111/j.1467-8659.2009.01442.x,,Caroline Ziemkiewicz;Robert Kosara,
EuroVis,2009,"Comparing Parameter Manipulation with Mouse, Pen, and Slider User Interfaces",10.1111/j.1467-8659.2009.01457.x,,Colin Swindells;Melanie Tory;Rebecca Dreezer,
EuroVis,2009,"Extended Excentric Labeling",10.1111/j.1467-8659.2009.01456.x,,Enrico Bertini;Maurizio Rigamonti;Denis Lalanne,
EuroVis,2009,"A Visualization Based Approach for Digital Signature Authentication",10.1111/j.1467-8659.2009.01455.x,,Songhua Xu;Wenxia Yang;Francis C. M. Lau 0001,
EuroVis,2009,"SDViz: A Context-Preserving Interactive Visualization System for Technical Diagrams",10.1111/j.1467-8659.2009.01454.x,,Insoo Woo;SungYe Kim;Ross Maciejewski;David S. Ebert;Timothy D. Ropp;Krystal M. Thomas,
EuroVis,2009,"Visualization Techniques for Schedule Comparison",10.1111/j.1467-8659.2009.01441.x,,Dandan Huang;Melanie Tory;Sheryl Staub-French;Rachel Pottinger,
EuroVis,2009,"Visualization of vessel movements",10.1111/j.1467-8659.2009.01440.x,,Niels Willems;Huub van de Wetering;Jarke J. van Wijk,
EuroVis,2009,"Fully Automatic Visualisation of Overlapping Sets",10.1111/j.1467-8659.2009.01452.x,,Paolo Simonetto;David Auber;Daniel Archambault,
EuroVis,2009,"Visualizing the Evolution of Compound Digraphs with TimeArcTrees",10.1111/j.1467-8659.2009.01451.x,,Martin Greilich;Michael Burch;Stephan Diehl 0001,
EuroVis,2009,"Force-Directed Edge Bundling for Graph Visualization",10.1111/j.1467-8659.2009.01450.x,,Danny Holten;Jarke J. van Wijk,
EuroVis,2009,"Scalable, Versatile and Simple Constrained Graph Layout",10.1111/j.1467-8659.2009.01449.x,,Tim Dwyer,
EuroVis,2009,"Enclosing Surfaces for Point Clusters Using 3D Discrete Voronoi Diagrams",10.1111/j.1467-8659.2009.01448.x,,Paul Rosenthal;Lars Linsen,
EuroVis,2009,"On Visualization and Reconstruction from Non-Uniform Point Sets using B-splines",10.1111/j.1467-8659.2009.01447.x,,Erald Vuçini;Torsten Möller;M. Eduard Gröller,
EuroVis,2009,"Quasi-interpolation on the Body Centered Cubic Lattice",10.1111/j.1467-8659.2009.01446.x,,Alireza Entezari;Mahsa Mirzargar;Leila Kalantari,
EuroVis,2009,"High-Quality Volumetric Reconstruction on Optimal Lattices for Computed Tomography",10.1111/j.1467-8659.2009.01445.x,,Bernhard Finkbeiner;Usman R. Alim;Dimitri Van De Ville;Torsten Möller,
EuroVis,2009,"Collaborative Brushing and Linking for Co-located Visual Analytics of Document Collections",10.1111/j.1467-8659.2009.01444.x,,Petra Isenberg;Danyel Fisher,
